																																																													
	30001	30002	30003	30004	30005	30006	30007	30008	30009	30010	30011	30012	30013	30014	30015	30016	30017	30018	30019	30020	30021	30022	30023	30024	30025	30026	30027	30028	30029	30030	30031	30032	30033	30034	30035	30036	30037	30038	30039	30040	30041	30042	30043	30044	30045	30046	30047	30048	30049	30050	30051	30052	30053	30054	30055	30056	30057	30058	30059	30060	30061
2018-04-19 08:06:39	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:40	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:41	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:42	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:43	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:48	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:49	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:49	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:50	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:51	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:52	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:53	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:54	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:55	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:06:56	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-25856	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:46	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:52	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:53	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:53	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:54	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:54	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:55	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:55	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:56	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:56	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:56	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:57	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:57	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:58	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:59	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:07:59	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:00	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:00	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:01	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:01	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:02	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:02	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:03	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:03	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:04	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:04	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:05	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:05	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:06	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:06	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:07	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:07	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:07	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:08:08	15	7	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	-22269	-26112	2	99	-1	-3841	0	0	0	0	19726	3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:23:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:25:37	7	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3661	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:27:03	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	154	0	938	127	3661	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:29:20	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	153	0	938	127	3661	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:29:28	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	153	0	938	127	3661	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 08:33:50	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	153	0	939	127	3661	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:30:24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1793	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:43:52	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:20	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:22	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:23	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:24	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:25	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:26	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:27	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:45:28	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:46:40	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:46:41	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 09:46:41	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	150	0	941	127	3661	0	0	0	0	1	-1	-1	-769	0	1	84	0	3	0	41	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-04-19 10:07:16	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:08:09	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:08:13	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:08:14	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:08:14	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:08:15	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:09:35	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:09:36	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:09:36	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:10:35	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:10:36	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:10:36	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	150	0	942	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:11:34	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	149	0	943	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:11:36	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	149	0	943	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:11:37	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	149	0	943	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
2018-04-19 10:11:38	5	2	0	1	-1	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	149	0	943	127	3661	0	0	0	0	1	-1	-1	29481	0	84	1	0	12	0	127	255	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0
